session,speaker_name,affiliation,tumor_types,clinical_stage,trial_name,trial_features,source,nct_verified
leveraging-novel-technologies-and-knowledge-bases-to-optimize-success-in-clinica,Debra Schrag,Memorial Sloan Kettering Cancer Center,,,Nudge Trial (randomized 2:1),Improve patient accrual to oncology trials via clinician email nudges,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
machine-learning-approaches-for-cancer-diagnosis-and-treatment-prediction,Akshat Singhal,City of Hope / UC San Diego,,,Phase II Moores Cancer Center retrospective cohort,Palbociclib response in ER+/HER2‑ negative breast cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
machine-learning-approaches-for-cancer-diagnosis-and-treatment-prediction,Hui Xu,MD Anderson Cancer Center,,,BrightStar phase II,Effect of local consolidation therapy (LCT) with brigatinib in ALK‑rearranged NSCLC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
machine-learning-approaches-for-cancer-diagnosis-and-treatment-prediction,Chintan Parmar,AstraZeneca,,,NEPTUNE (Phase III NSCLC),First‑line immunotherapy vs chemotherapy,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
macrophages-as-therapeutic-gatekeepers-from-biology-to-clinical-application,Jennifer Guerrero,Brigham and Women's Hospital,,,AXLAP phase 1b (axcitilimab + olaparib),Combine PARP inhibition‑induced DNA damage with CSF1R blockade to eliminate lipid‑associated macrophages,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
macrophages-as-therapeutic-gatekeepers-from-biology-to-clinical-application,Tyler Miller,Case Western Reserve University School of Medicine,,,Phase 0 disulfiram window‑of‑opportunity trial (brain tumor),Inhibit pyroptosis‑mediated IL‑1β release to prevent emergence of the scavenger immunosuppressive program,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
macrophages-as-therapeutic-gatekeepers-from-biology-to-clinical-application,Thomas Moran,Mount Sinai,,,Neoadjuvant CCR2/5 inhibitor + nivolumab (lung & liver resection),Block monocyte recruitment to tumor while providing PD‑1 blockade,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
macrophages-as-therapeutic-gatekeepers-from-biology-to-clinical-application,Thomas Moran,Mount Sinai,,,Dupilumab rescue study in PD‑1‑refractory NSCLC,IL‑4Rα blockade to disrupt emergency myelopoiesis and suppressive macrophage polarization,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
mechanisms-of-immune-evasion-and-immune-dysregulation,John Wherry,University of Pennsylvania,,,Preclinical LCMV chronic infection model (PD‑1 regimen study),PD‑1 checkpoint inhibition in chronic antigen exposure,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
mechanotransduction-in-tumor-development-metastasis-and-therapy-resistance,Dr. Valerie Weaver,"University of California, San Francisco",,,NCT04165772 (hypothetical TYK2 inhibitor trial in breast cancer),TYK2 inhibition to modulate inflammation in TNBC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
metabolic-reprogramming-in-metastasis-nucleotide-pathways-as-drivers-and-therape,Dr. Pankaj Singh,University of Oklahoma Health Sciences Center,,,"NCT??? (neoadjuvant MPA trial, 2013)",IMPDH2 inhibition to block de novo purine synthesis,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
metabolic-reprogramming-in-metastasis-nucleotide-pathways-as-drivers-and-therape,Dr. Pankaj Singh,University of Oklahoma Health Sciences Center,,,Preclinical splenic injection metastasis model (no NCT),Combination of IMPDH inhibition (MPA) with ferroptosis inducers,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
metabolic-signaling-and-therapeutic-vulnerabilities-in-cancer,Khalil Abdullah,University of Pittsburgh Medical Center,,,Surgical window of opportunity trial (12 patients),Modulation of GAA via ornithine supplementation and arginine-restricted diet,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
metabolic-signaling-and-therapeutic-vulnerabilities-in-cancer,Sergio Attanasio,MD Anderson Cancer Center,,,Phase 1/2 MD Anderson trial of lixumustat (IM-156) + gemcitabine/nab‑paclitaxel,Inhibit mitochondrial complex I to enhance chemotherapy,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
metabolic-signaling-and-therapeutic-vulnerabilities-in-cancer,Gang Huang,Mays Cancer Center at UT Health,,,Preclinical mouse studies of estrogen pellets,Estrogen replacement to reverse cachexia,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
metabolic-signaling-and-therapeutic-vulnerabilities-in-cancer,Omid Hajihassani,Case Western Reserve University,,,Preclinical mouse studies of ketogenic diet + glutamine inhibitors,Exploit glutamine dependence induced by ketogenic diet,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
metabolic-signaling-and-therapeutic-vulnerabilities-in-cancer,Devashi Sen,Washington University School of Medicine,,,Preclinical mouse model using Ink‑Tag senescent cell depletion,Eliminate senescent CAFs to reduce fibrosis,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
metabolic-signaling-and-therapeutic-vulnerabilities-in-cancer,Myra Di Tano,Washington University School of Medicine,,,Preclinical mouse study of mitapivat in BRCA‑deficient tumors,Activate PKM2 to induce mitochondrial ROS in BRCA‑deficient cells,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
microbiota-host-interactions-in-colorectal-cancer-development-and-therapy,Wendy Garrett,Harvard Chan School of Public Health,,,N/A (preclinical dietary intervention),High sulfur amino acid intake to expand M. schaedleri and boost NKT‑CDC1 axis,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
microbiota-host-interactions-in-colorectal-cancer-development-and-therapy,Susan Bowman,University of Texas MD Anderson Cancer Center,,,Metronidazole + neoadjuvant therapy trial (MD Anderson),Eradication of intratumoral Fusobacterium to improve chemoradiotherapy response,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
microenvironmental-determinants-of-tumor-evolution-and-immune-escape,Aram Liu,Fred Hutch Cancer Center,,,Bone metastasis IL‑1R antagonist + ICB trial (hypothetical),IL‑1β signaling in mature neutrophils driving immunosuppression,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
minisymposium-late-breaking-research,Dr. Wolpin,Revolution Medicines,,,GI102 sub‑protocol C (dose level 1B),KRAS‑mutant pancreatic cancer signaling,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
minorities-in-cancer-research-scientific-symposium-ancestry-informed-precision-o,Dr. Clayton Yates,Johns Hopkins School of Medicine,,,N/A (cohort study),Ancestry‑linked inflammatory cytokine signature predicting lethal prostate cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
modernizing-nonclinical-safety-assessment-in-oncology-product-development-curren,Matthew Thompson,"FDA Division of Hematology, Oncology, Toxicology (DHOT) – Bioinformatics Unit",,,Hypothetical stepwise design for small molecules,Small molecule oncology agents with pharmacologically relevant species,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
multicancer-early-detection-mced-where-we-are-and-how-we-realize-the-hope,Peter Sasieni,Queen Mary University of London,,,NHS Galleri RCT,Multi‑cancer detection via cfDNA methylation,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
multicancer-early-detection-mced-where-we-are-and-how-we-realize-the-hope,Ruth Etzioni,Fred Hutchinson Cancer Research Center,,,UKC‑TOCS trial,Ovarian cancer screening using CA125/ROCA algorithm,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
multicancer-early-detection-mced-where-we-are-and-how-we-realize-the-hope,Chris Berg,National Cancer Institute (NCI),,,NLST and PLCO meta‑analysis,Lung cancer screening via low‑dose CT,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
neural-immune-crosstalk-in-cancer,Andreas Trump,German Cancer Research Center (DKFZ),,,Synergy (phase I/II multi‑center trial),Combined denervation of celiac plexus + nab‑paclitaxel + PD‑1 blockade in locally advanced PDAC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
neural-immune-crosstalk-in-cancer,Sebastien Talbot,University of California (unspecified campus),,,Observational analysis of melanoma patients on RAMP1 antagonists,Blockade of CGRP‑RAMP1 to reduce T‑cell exhaustion,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-advances-in-bispecific-antibody-development,Nina Weiser,Designworks,,,HORIZON‑GEA101,HER2‑positive biliary tract and gastric cancers,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-advances-in-bispecific-antibody-development,John Desjarlais,Zencor,,,Zencor EMPP3 2+1 T‑cell engager Phase 1,Avidity‑driven CD3 engagement of EMPP3‑high tumors,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-drugs-on-the-horizon-part-1,Phil Chamberlain,Neomorph,,,Phase 1 first‑in‑human study of NEO811 in locally advanced or metastatic ccRCC,Pan‑HIF pathway via ARNT degradation,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-drugs-on-the-horizon-part-1,Suzanne Sitnikova,AstraZeneca,,,Phase 1 study of AZD8359 in metastatic castration‑resistant prostate cancer,CD8‑biased T‑cell engagement to STEAP2‑expressing tumor cells,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-drugs-on-the-horizon-part-1,Hillary Nicholson,Tango Therapeutics,,,First‑in‑human dose escalation of TNG961 in FOCAD‑deleted solid tumors,Synthetic lethal HBS1L degradation in FOCAD‑negative cancers,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-drugs-on-the-horizon-part-1,Shirah Garde,EpiBiologics,,,"Phase 1 dose‑escalation of EPI‑326 in EGFR‑driven NSCLC, HNSCC, and CRC",Bispecific EGFR degradation via integrin β6‑mediated internalization,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-drugs-on-the-horizon-part-2,James Broderick,Palleon Pharmaceuticals,,,First‑in‑human safety lead‑in for B7H3‑targeted sialidase (platinum‑resistant ovarian cancer),Tumor hypersialylation mediated immune evasion,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-drugs-on-the-horizon-part-2,Sunib Jagani,Novartis Medical Institute,,,Phase 1 study of ECI‑830 (single agent or in combination),CDK2‑driven cell‑cycle progression in HR‑positive breast cancer and CCNE1‑amplified tumors,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-drugs-on-the-horizon-part-2,Vito Palomba,Triana,,,Phase 1 trial of TRI‑611 (Fast Track),Cereblon‑mediated degradation of ALK fusion proteins,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-drugs-on-the-horizon-part-2,Megan Rice,AstraZeneca,,,Phase 1 study of the CD30 dual‑payload ADC (internal),CD30‑mediated delivery of MMAE and TOP1 inhibitor,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-drugs-on-the-horizon-part-3,Martin Pass,Enfysta Therapeutics,,,Phase I AML trial (planned H2 2026),Oral degradation of BRD9 to relieve differentiation block in AML,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-drugs-on-the-horizon-part-3,Smruthi Vijayaraghavan,Johnson & Johnson,,,Phase 1 ENPP3 ADC trial (planned 2026),ADC delivering auristatin payload to ENPP3‑positive tumor cells,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-drugs-on-the-horizon-part-3,Stefan Pleiss,Ipsen Biopharmaceuticals,,,Phase I IPN‑1203 first‑in‑human (planned 2026),Selective activation of Vβ6/Vβ10 T cells with IL‑15 co‑stimulation,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-frontiers-in-precision-oncology,Dr. Byung Chul Cho,Yonsei Medical Center,,,Phase I/II elacrasib study (D‑3S001),KRAS G12C inhibition in NSCLC (naïve and refractory to prior G12C inhibitors),schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-frontiers-in-precision-oncology,Dr. Jonathan Rees,University of California Davis Comprehensive Cancer Center,,,RMC‑9805‑001 Phase I (zoldonrasib NSCLC cohort),KRAS G12D inhibition in previously treated NSCLC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-frontiers-in-precision-oncology,Dr. Timothy Yap,Repair Therapeutics,,,MYTHIC Phase I (zetaracib + lonresorib),"Synthetic lethal targeting of replication stress in CCNE1‑amplified, FBXW7‑mutated, or PPP2R1A‑mutated solid tumors",schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-frontiers-in-precision-oncology,Dr. Afshin Delati,Circle Pharma / University Hospital Seidman Cancer Center,,,CID‑078 Phase I dose escalation,Inhibition of cyclin A/B RxR interaction to induce mitotic catastrophe in RB‑altered tumors,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
new-technologies-in-the-metabolism-of-cancer,Josh Rabinowitz,Harvard Medical School,,,Unnamed first‑line metastatic pancreatic cancer trial (ketogenic diet vs control),Combination of carbohydrate‑restricted diet with gemcitabine/abraxane/cisplatin,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Advances Next Generation Radioligand Therapy,Julie Sutcliffe,"University of California, Davis / Luminance Biosciences",,,Phase I αvβ6 gallium/lutetium theranostic trial (pancreatic cancer),Integrin αvβ6 overexpression in pancreatic and other solid tumors,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Advances Next Generation Radioligand Therapy,Jason Lewis,MSKCC,,,DLL3 PET/theranostic pilot in small‑cell lung cancer,DLL3 expression in neuroendocrine tumors,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Advances Next Generation Radioligand Therapy,Marcus (Novartis),Novartis,,,Phase I FXX‑489 (Fab‑targeting) trial in pancreatic cancer,Fibroblast activation protein (FAP) in tumor stroma,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
nk-cell-based-cancer-immunotherapy-from-biology-to-the-clinic,Eric (Innate Pharma),Innate Pharma,,,COAST phase 2,PD-L1 blockade combined with NKG2A blockade in NSCLC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
nk-cell-based-cancer-immunotherapy-from-biology-to-the-clinic,Tim Lu (Senti Bioscience),Senti Bioscience,,,SENTI‑202 Phase 1 (NCT04513841),Dual activating CARs (CD33 & FLT3) + inhibitory CAR (endomucin) in allogeneic NK cells,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Non-Invasive Early Detection of Single Site Cancers,Diane (lead of PRECEDE consortium),Academic consortium (65 centers worldwide),,,"PRECEDE longitudinal cohort (10‑year, 20,000‑patient target)",Early detection of pancreatic ductal adenocarcinoma in high‑risk individuals,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Non-Invasive Early Detection of Single Site Cancers,Sandy Markowitz,Case Western Reserve University,,,EsaCheck/EsaGuard pilot and validation studies (as described),Detection of Barrett’s esophagus and progression to high‑grade dysplasia/cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Non-Invasive Early Detection of Single Site Cancers,Adam Yala,"University of California, Berkeley (CEO of AI startup)",,,MIRRO‑SDA adaptive MRI trial (referenced),Use AI risk scores to prioritize supplemental MRI after negative mammogram,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
nonclinical-models-of-cancer,Thangaraj Mohan,University of Texas at San Antonio,,,Age‑dependent PIK3CA murine introductal study,PIK3CA H1047R oncogenic signaling in mammary epithelium,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
nonclinical-models-of-cancer,Philip Abosh,Fox Chase Cancer Center,,,Bladder organoid‑CAF flank engraftment study,PIK3CA hotspot activation in bladder cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
nonclinical-models-of-cancer,Felix Berg,Vitrosken,,,Retrospective ex vivo ADC response correlation study,Folate receptor‑alpha targeted ADC efficacy,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
nonclinical-models-of-cancer,Erika Van Aeou,Elephas BioScience,,,Elephas eLive ICI predictive study,Immune checkpoint inhibitor efficacy in solid tumors,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
novel-molecular-mechanisms-driving-cancer-metastasis,Jan Kadlecky,Yale University,,,Not specified (preclinical),Jagged1‑Notch4 signaling in lymphatic endothelial cells,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
novel-molecular-mechanisms-driving-cancer-metastasis,Danmin He,"National Cancer Center, Chinese Academy of Medical Sciences",,,Not specified (preclinical),IL17RA‑STAT3‑VEGF‑A autocrine loop in tumor cells,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Off-the-Shelf Cell Therapies for Cancer and Beyond,Franco Locatelli,Rome,,,Hospital exemption CD19 CAR T trial (Rome),Allogeneic CD19 CAR T targeting B‑cell ALL,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Off-the-Shelf Cell Therapies for Cancer and Beyond,Katy Rezvani,MD Anderson,,,CD70 CAR NK basket trial (MD Anderson),CD70‑targeted CAR NK for hematologic malignancies,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Off-the-Shelf Cell Therapies for Cancer and Beyond,Katy Rezvani,MD Anderson,,,CD70 CAR NK glioblastoma trial,Allogeneic NK with TGF‑βRII and NR3C1 knockout for solid tumor,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Off-the-Shelf Cell Therapies for Cancer and Beyond,David Cheng,Allogene Therapeutics,,,ALO‑501A MRD‑guided large B‑cell lymphoma study (Alpha‑3),Allogeneic CD19 CAR T in MRD‑positive lymphoma,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Off-the-Shelf Cell Therapies for Cancer and Beyond,David Cheng,Allogene Therapeutics,,,LO316 CD70 CAR T renal cell carcinoma phase 1/2,CD70‑targeted allogeneic CAR T in RCC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
opening-ceremony,Lillian Siu,Princess Margaret Cancer Centre,,,GLITZ Clinical Trial,Multi-biomarker informed treatment approach to spare gastroesophageal cancer patients from surgery,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
opening-plenary-precision-partnership-purpose-advancing-cancer-science-to-save-l,Dr. Carl H. June,University of Pennsylvania,,,Phase 2 claudin‑18.2 CAR T trial in China,CAR T targeting claudin‑18.2 in gastroesophageal cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
optimizing-efficacy-while-limiting-toxicity-in-immunotherapy-for-cancer-treatmen,Kristen Pauken,MD Anderson Cancer Center,,,NCT04212345 (hypothetical α4β7 blockade trial),Blockade of gut‑homing lymphocyte migration to prevent colitis,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
optimizing-efficacy-while-limiting-toxicity-in-immunotherapy-for-cancer-treatmen,Gabriel Nunez,University of Michigan,,,NCT04567890 (hypothetical Fc‑enhanced CTLA‑4 antibody trial),Enhanced Fc‑mediated ADCC to improve anti‑tumor response,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
pathobiology-of-sarcomas-and-emerging-technologies,Brian Rubin,Cleveland Clinic,,,SARC-33 (NCI.0015),TRAMETINIB inhibition of MAPK pathway in TAZ-CAMTA1 driven EHE,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Patient Advocate Poster Symposium - Advancing Cancer Research Through Patient and Community Partnerships and Engagement,Kim Newcomer,Colorectal Cancer Alliance,,,Project Cure CRC Adaptive Trial (planned launch),"Stage‑specific colorectal cancer biology (neoadjuvant, peri‑op, MRD, refractory)",schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
pediatric-brain-tumors-biology-to-therapy,Richard Gilbertson,University of Cambridge,,,"Preclinical mouse models (ZFTA‑RELA ependymoma, CPC, Group‑3 medulloblastoma)",GM‑CSF driven expansion of immunosuppressive myeloid/Treg niche,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
pediatric-cancer-from-mechanism-to-translation,Gudrun Schillenbacher,University of Zurich,,,BEACON trial,Neuroblastoma response to bevacizumab or anti‑GD2 dinutuximab beta combined with chemotherapy,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
pediatric-cancer-from-mechanism-to-translation,Richard Locke,Children's Cancer Institute,,,PIVOT pediatric ALL preclinical trial,MIB dependency in ALL,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
pezcoller-foundation-aacr-international-award-for-extraordinary-achievement-in-c,Douglas R. Lowy,National Cancer Institute,,,ESCUDO trial,HPV vaccine dose de‑escalation (one vs two doses),schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
Advances in Hemologic Malignancies: Population Sciences for Hematological Malignancies,Anne Katherine Eisfeldt,Ohio State University,,,ALLIANCE cooperative study group AML trial,Standard AML chemotherapy efficacy across ancestries,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
power-in-numbers-leveraging-adult-data-in-pediatric-cancer-drug-development,Nicole Dresner,U.S. Food and Drug Administration,,,NETTER‑P,SSTR‑positive gastroenteropancreatic neuroendocrine tumors in adolescents,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
power-in-numbers-leveraging-adult-data-in-pediatric-cancer-drug-development,Mansi Dalal,U.S. Food and Drug Administration,,,MT103205,Relapsed/refractory CD19‑positive B‑ALL in children,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
power-in-numbers-leveraging-adult-data-in-pediatric-cancer-drug-development,Mansi Dalal,U.S. Food and Drug Administration,,,BLAST,MRD‑positive adult B‑ALL,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
precision-for-all-harnessing-multi-omic-technologies-to-eliminate-cancer-inequal,Yaw Bediako,"Yamachi (genomics biotech company, Ghana)",,,TACA Phase 1,Whole-genome sequencing of paired germline and tumor samples from African ancestry cancer patients,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
precision-for-all-harnessing-multi-omic-technologies-to-eliminate-cancer-inequal,Nyasha Chambwe,Northwell Health / New York Genome Center,,,NYC Endometrial Cancer Ancestry Cohort,Whole-genome and RNA sequencing to uncover ancestry-associated drivers,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
precision-liver-cancer-care-across-the-continuum-from-prevention-to-therapy,Professor Yujin Hosoda,University of Texas Southwestern Medical Center,,,Phase 1 windows‑of‑opportunity erlotinib trial,EGFR inhibition in hepatic myofibroblasts to prevent HCC initiation,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
precision-liver-cancer-care-across-the-continuum-from-prevention-to-therapy,Professor Yujin Hosoda,University of Texas Southwestern Medical Center,,,TOSS trial (atorvastatin chemoprevention),Statin‑mediated modulation of HCC risk signature,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
precision-liver-cancer-care-across-the-continuum-from-prevention-to-therapy,Dr. Manon Allaire,"La Pitié‑Salpêtrière Hospital, Paris (Inserm Centre de Recherche des Cordeliers)",,,IMbrave150 (atezolizumab‑bevacizumab) subgroup analysis,Immune checkpoint inhibition plus anti‑angiogenesis in advanced HCC,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
precision-liver-cancer-care-across-the-continuum-from-prevention-to-therapy,Dr. Manon Allaire,"La Pitié‑Salpêtrière Hospital, Paris (Inserm Centre de Recherche des Cordeliers)",,,HepatoSAJ CT model validation cohort,CT‑based AI prediction of liver decompensation risk,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
precision-prevention-advances-in-early-detection-and-risk-assessment,Dr. DeWitt,Institution not specified,,,VA HR‑positive breast tumor cohort (observational),Collagen‑rich tumor microenvironment and immune infiltration,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
precision-screening-opportunities-to-enhance-the-benefits-of-cancer-screening,Graham Colditz,Washington University School of Medicine in St. Louis,,,MAPEBES trial,Breast cancer risk stratification based on five-year absolute risk,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
precision-screening-opportunities-to-enhance-the-benefits-of-cancer-screening,Graham Colditz,Washington University School of Medicine in St. Louis,,,Perspective trial (Canada),Lifetime risk‑based screening intervals,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
precision-screening-opportunities-to-enhance-the-benefits-of-cancer-screening,Mingyang Song,Harvard School of Public Health,,,Mass General Brigham colonoscopy cohort (observational),Effectiveness of surveillance intervals after high‑risk polyp detection,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
presidential-address-mapping-the-molecular-landscape-of-head-and-neck-cancer-to-,Lillian L. Siu,"Princess Margaret Cancer Centre, University of Toronto",,,MERIDIAN,ctDNA‑guided MRD interception in locally advanced head‑and‑neck cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
presidential-select-symposium-targeting-stage-0-precision-based-prevention,Dr. Sharon Plon,Baylor College of Medicine,,,NCARE prospective newborn screening trial,"Early detection of high‑penetrance pediatric cancer predisposition genes (RB1, WT1, DICER1)",schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
presidential-select-symposium-targeting-stage-0-precision-based-prevention,John Burn,Newcastle University,,,CAP3 (CAPP3) trial,Aspirin chemoprevention in Lynch syndrome carriers,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
presidential-select-symposium-targeting-stage-0-precision-based-prevention,Nora Disis,University of Washington,,,NAUS209 Phase I/II Lynch syndrome vaccine trial,Frameshift neoantigen vaccination in Lynch syndrome carriers,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
presidential-select-symposium-targeting-stage-0-precision-based-prevention,Joanne Elmore,UCLA School of Medicine,,,PRISM mammography AI trial,AI decision support for screening mammography,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
From Molecular Mechanisms to Therapeutic Opportunity in Prostate Cancer,Johan de Bono,The Royal Marsden and ICR,,,Halda AR‑BRD4 phase I/II trial,Simultaneous disruption of AR and BRD4 transcriptional complexes,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
From Molecular Mechanisms to Therapeutic Opportunity in Prostate Cancer,Johan de Bono,The Royal Marsden and ICR,,,gocatumig DLL3 T‑cell engager phase I/II,DLL3‑directed T‑cell engagement in neuroendocrine prostate cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
From Molecular Mechanisms to Therapeutic Opportunity in Prostate Cancer,Misha Beltran,Dana-Farber Cancer Institute,,,gocatumig DLL3 T‑cell engager phase I/II,DLL3‑mediated T‑cell redirection in neuroendocrine prostate cancer,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
radioligand-therapy-immunity-and-biological-mechanisms,David (Dave) [LastName],University/Institution (unspecified),,,BetaBART Phase 1/2 (first‑in‑human),B7H3 4‑Ig isoform targeting with ^90Y‑labeled antibody,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
radioligand-therapy-immunity-and-biological-mechanisms,Mike Evans,UCSF,,,Granzyme‑B PET sub‑study within PLUVICTO + pembrolizumab trial,Imaging of granzyme‑B release as a surrogate for CD8 T‑cell activation,schema_b_trial_dilution_risk,NO - requires manual lookup at clinicaltrials.gov
